wt_soft,wt_hard,wt_uni_soft,wt_uni_hard,wqn,scale
8.796527128607005,8.74870492682172,12.041889487660056,8.95196404180405,1.6653489302384337,16
9.8747333154054,9.84019792798183,13.22118306506768,10.036602548402023,1.7370127874845185,17
11.035508128806796,10.996579798977178,14.465296432387817,11.214235017581162,1.802330375219094,18
12.26181122642573,12.21803575575666,15.775607507894346,12.457399788019979,1.862022116284056,19
0.041234146894670365,0.04126530179171979,0.32986226190175927,0.07708004990306018,0.1837157891261534,1
0.09269730085130617,0.09192034531533434,0.4316612287949254,0.12013858336993768,0.27519431373694775,2
0.1756926985286365,0.1746280293335116,0.546666068103953,0.21095830286563777,0.3515314384917545,3
0.290431808476388,0.2893258424758891,0.676030132053848,0.29762900374358375,0.48303924630551776,4
0.4372073055467599,0.4358264118011804,0.8397742192944343,0.4475321900440202,0.5619627817800498,5
0.6160239674470138,0.6144992485262817,1.0362212556811554,0.6310417576942589,0.6403533329485396,6
0.8268741770351893,0.8249585235308379,1.2610489420684419,0.8257465050782885,0.7006556482101163,7
1.0696212602667492,1.0673712569025262,1.516113077948791,1.0681840378068463,0.7678967350177709,8
1.3441162985098951,1.3414501193556287,1.8029007361445635,1.3417045377097512,0.8401062491518134,9
1.6507165472497738,1.6475553372064766,2.121542563846115,1.6479380581178509,0.9754265622150459,10
1.9861146996019416,1.9856294048515553,2.4720964277098822,1.9860249870764448,1.0688186567220022,11
2.3560816046665116,2.355564319671893,2.8545680008270486,2.356215542060827,1.0896772729004873,12
2.7579737881001725,2.7574794995042953,3.2689168187828246,2.7575948472669007,1.2278705783063015,13
3.1917913660430033,3.19122493285629,3.715167528440388,3.1914567594764374,1.3200641647039173,14
3.657533917532967,3.6569564564244343,4.193326367505009,3.6571855936243636,1.34692661811775,15
4.155199994290795,4.154607116187431,4.703405749633154,4.154858674412286,1.4699646663468982,16
4.684724891222406,4.684072288411294,5.245372999717625,4.6839388392359265,1.5768504412987925,17
5.246218148946856,5.245303739951333,5.819163040264503,5.2445681967265525,1.6239814008672915,18
5.839609134646897,5.838595204077628,6.424811747033469,5.8379115684106555,1.705570611874311,19
0.05799093085305065,0.05674888408175028,0.27114310681282666,0.09933211950453762,0.07934646772355414,1
0.17231668346065493,0.17030137921706842,0.444373618087531,0.18020036820387828,0.26015390509409664,2
0.35913151869799204,0.3546587076546486,0.6573115449841669,0.3630611001663125,0.34672151357210834,3
0.6187316815313858,0.6133703591967644,0.9378975108742396,0.6107599515697604,0.36790607542436593,4
0.9510166561221824,0.9480934278386273,1.2873582599561233,0.9403235439672971,0.5149442424238315,5
1.356046925504405,1.3485095740182342,1.7091693827130399,1.342344628293854,0.7210814542700082,6
1.8338020455658244,1.825147915611627,2.2032639129622598,1.816895962891054,0.8914122666019124,7
2.384528773612415,2.374648144761828,2.7698662960706266,2.364362664741398,0.9777756081272746,8
3.007754248371455,2.9969924931478795,3.408778085175395,2.9774915296551865,1.0538006165793,9
3.703722738401333,3.69216738779054,4.11874373948036,3.6674793939440002,1.1335535746085916,10
4.472429486702586,4.461983339844852,4.903493182053649,4.46952546573802,1.1934357356595675,11
5.31453485853977,5.302913391157232,5.761792423070082,5.312108011314378,1.2369594953436902,12
6.228838792176254,6.216619475667758,6.6930519426074975,6.2282913775816695,1.3666184743028365,13
7.215834351477804,7.200697608704993,7.697362129443073,7.217619078068847,1.3787617001973707,14
8.275593895293527,8.259783352820838,8.77468144624427,8.279297898957998,1.402374714317542,15
9.408113808068032,9.39173359434188,9.925022154530543,9.41462000357916,1.4500154166589079,16
10.61338415833082,10.596418889287799,11.148408511729038,10.62295112075281,1.4622915895938278,17
11.891409312079094,11.873965688068365,12.444826516294025,11.904070252624138,1.5992405680584645,18
13.242268341999923,13.22412708339559,13.814267159162933,13.258312776925168,1.6689330710557873,19
0.026866688500832594,0.026711338795421032,0.2016584723837476,0.044710449618808754,0.2567716311094855,1
0.07314820196065261,0.07275531081815327,0.2697940528126213,0.08524090537953972,0.37266144233049864,2
0.1507803548781542,0.1503700070190946,0.35901144984167915,0.15762654846357377,0.5170283581913421,3
0.25978090002028964,0.25929834186201617,0.4781674401348255,0.2611300248895178,0.6019924768392108,4
0.40013270514265,0.39972158266699587,0.6260840206027544,0.40136939707660185,0.6475060656937045,5
0.5718427317722992,0.5710226621018013,0.8052577674348322,0.5730302233606159,0.7076478042366905,6
0.7742739914878239,0.7737770444300045,1.015661489561324,0.7767431616170818,0.7251910089037462,7
1.0084958630516077,1.008248025584898,1.2574831549146115,1.0115604358991988,0.8534387014538665,8
1.2740890255943735,1.273841156873741,1.5306897026802553,1.2779094710419465,0.9025294069497933,9
1.5709525435587863,1.5707506975859886,1.835290770722204,1.5754238494521726,0.9104610532921336,10
1.8991751311182994,1.8990374969958703,2.1712672756771205,1.9046299431129978,0.9826806907248822,11
2.25873571160647,2.2586869680864505,2.5386616730747313,2.265234649535807,1.083950964549981,12
2.6496330701139645,2.649605431494166,2.9374205494277654,2.6563726176004168,1.1203108725418314,13
3.0719629766251413,3.071926226265452,3.3674954017714365,3.0796356129126186,1.2137080032639325,14
3.525530986808757,3.5255769235198384,3.8289652615844667,3.5341585750187785,1.2313708620687884,15
4.010363730465905,4.010566893156776,4.321746536879725,4.01559881577928,1.3687681808272245,16
4.526589388348143,4.526873616173496,4.845420939027843,4.532587769265325,1.421854760512758,17
5.0743835744860295,5.074493910405359,5.400475518280124,5.080954486707889,1.4798180219936015,18
5.653301808775269,5.653499034643143,5.986899456306039,5.660550169797694,1.5740475704978605,19
0.07630756282895396,0.07897893590373335,0.6714584712011067,0.3807313559994784,0.11858885158722435,1
0.11745203480215259,0.1164289494051103,1.0310135351852021,0.2829619768587201,0.18329835642372735,2
0.18996579524013724,0.20398557160006883,1.199729325976083,0.2635635731982529,0.26011289558024725,3
0.2940834249352253,0.3226095052436384,1.3359906429393518,0.3536884289727849,0.3757439380581471,4
0.4303325447489343,0.4255983785326567,1.4867874537661643,0.4914137859929237,0.46940966001643947,5
0.5980848877729437,0.6586736700228727,1.6712822357612787,0.6809095751361304,0.6090400321436826,6
0.7972177763096221,0.7845340854137538,1.8901415438900746,0.8959700098441206,0.7456126134129547,7
1.0275744786723813,1.0158134779497034,2.1420551929285767,1.1499127171898784,0.8403711598033747,8
1.2911458845702493,1.2737097786795082,2.426763116008957,1.4295977931399129,0.8750622781700331,9
1.5838789570309109,1.5672146605418336,2.7440951233822872,1.7470212471303757,0.918689462447396,10
1.9106515968122393,1.8924423486460018,3.095019668417129,2.103527151867916,0.9759014698751335,11
2.269290038210942,2.2493374300961415,3.480053126574882,2.494863164548479,1.0379771763796122,12
2.6598176669951883,2.6378893860561647,3.886056601642695,2.652694192949545,1.0981294780000583,13
3.0770825076162915,3.0580804998067723,4.322464061613541,3.0753226269184415,1.1159117209099594,14
3.5305268464914277,3.5100156984720203,4.7895825986879546,3.511160739333948,1.1329185184717965,15
4.015757118129528,3.9937144385629084,5.286883217860308,3.99449840668618,1.2013455862552698,16
4.532800233940159,4.509094546261841,5.81578012117013,4.508617017609537,1.252981141602103,17
5.081637604059973,5.056148838134986,6.3762784770773635,5.055638533745869,1.2675868007510473,18
5.662277489259455,5.634992556228231,6.968465171698468,5.634276783587091,1.3127632001044869,19
0.057810452358545934,0.05526020195515027,0.5461616020070198,0.2117040015005243,0.0928465604801999,1
0.10938791075247797,0.10811076709516317,0.7121121722167981,0.15222025323848595,0.1505357839927073,2
0.19469858577484714,0.1933983690893866,0.864159045234268,0.2773100136694345,0.36716051442876335,3
0.3143700994772083,0.31292168489233874,1.0462719702233652,0.37042926614012567,0.6137794004880194,4
0.46735207535376766,0.4658825731168008,1.240620443629644,0.49958966924139475,0.748556573515589,5
0.6539214715806778,0.6522303629423593,1.4497103465356083,0.695033646827562,0.7980637040876715,6
0.8744730485046605,0.8724806979215979,1.6918156735803753,0.9179677054379108,0.7983418711056485,7
1.128688990365637,1.1271131805182366,1.968780674274484,1.1854555144556158,0.850013487260351,8
1.4173400346932863,1.4144753656097655,2.2741004775846503,1.4145876386817118,0.9022901071085726,9
1.738918416316059,1.736160350271883,2.609460200368234,1.736401339597168,0.9332326779994644,10
2.0951316883411355,2.092519894926843,2.978525050129513,2.088273174222352,1.1379347277552585,11
2.4852513274979344,2.4811715863304173,3.3806306602804406,2.4753047462875326,1.4070842328798252,12
2.907774200658352,2.903859130978928,3.8162935906568296,2.8975136471906144,1.4649197768723374,13
3.365614258156718,3.360786015568007,4.285679238064744,3.3529100657711353,1.4811321145519487,14
3.8571714015191327,3.85208509746887,4.7886857919286285,3.8423016375695154,1.654449891282982,15
4.382634963028879,4.375957072611748,5.3254411365217145,4.365829379586518,1.7095417432487714,16
4.941982695399765,4.93439145225499,5.8959544277961236,4.923044420136119,1.7903621014622215,17
5.532246361042588,5.526645077860608,6.500202305853431,5.5138287852640655,1.8156590928044145,18
6.15901075558387,6.1527719029459735,7.138037253217092,6.13670407680854,1.8735065504070891,19
0.10488547027736066,0.10579909970499347,0.763801423619113,0.44342031410904575,0.6426007621980981,1
0.15617279574469453,0.15563995549557336,1.239953095637972,0.3578805162554942,0.7177393476824139,2
0.23901540341065947,0.23784395573539904,1.4751032085094014,0.3778024161220732,0.8478316455277991,3
0.3537080279995049,0.35166244563711646,1.6815203466811113,0.49089409270527795,0.9116832844821376,4
0.50063277418248,0.4983085529783977,1.895619323092459,0.5194245048302757,1.0348779163358792,5
0.6796067485495237,0.6763803063539341,2.1091559801334117,0.6803588130580983,1.1438255639944883,6
0.8894032388681724,0.8867400956555382,2.344486458241386,0.882005263787537,1.312924207635946,7
1.1320751278203232,1.129214340251663,2.6115810020458063,1.1560973557657452,1.5117304930344928,8
1.406767615295245,1.4037641435989745,2.9157844113731013,1.4366646993676202,1.723953368591093,9
1.7135740121351868,1.7100581469808356,3.2525580060545765,1.7507321786415806,1.9680639070378347,10
2.052435651349738,2.0484625875507585,3.617947826080459,2.0546364358336136,2.0850169643679877,11
2.4233821379629443,2.418460639062312,4.011864207707499,2.4252955458932686,2.2320794380416604,12
2.8260776398820777,2.8203372395646693,4.437691316126007,2.826115349984396,2.409004134856507,13
3.261017300505778,3.254858911962105,4.894935934903381,3.2596965066414936,2.5601364547415453,14
3.728050791194401,3.720886346047267,5.38413965285939,3.725364110002741,2.6969763337377763,15
4.227146059489112,4.218929009138993,5.905169529543118,4.224025911317777,2.7729065276234386,16
4.75828369234305,4.749044510295377,6.4582081405789475,4.754977163362657,2.832681519834998,17
5.321487882200548,5.3111560076594415,7.043241359115772,5.3174189077352985,2.9291933365565255,18
5.916757491947425,5.905140653964629,7.660254586262937,5.912236893341784,2.988709182876334,19
0.055948334453919224,0.05502489562057763,0.49766572199426545,0.17800607931076173,0.0789092119184359,1
0.10226201643711132,0.10127781931705562,0.6581521337594358,0.15912390421024902,0.13054511662972348,2
0.17866037494718326,0.17735754858027444,0.7915808595344188,0.22591241922194363,0.19511040695227913,3
0.28534288101299626,0.2834861284249838,0.9397894881031436,0.33563170530439257,0.2748424572239297,4
0.4222656644527131,0.41997127138087326,1.1145339327519213,0.4959208957040941,0.3504143499826776,5
0.5894511501151876,0.5868775469185946,1.3124364633231365,0.6260001880474624,0.4452837144135227,6
0.78692275503489,0.7838827493052574,1.531075109240015,0.8225613303635788,0.5444728239750046,7
1.0146726998190523,1.0110383743580424,1.7799249596432487,1.058885950493764,0.6041340798037336,8
1.272699392233739,1.2706121254621867,2.0561286310283537,1.2861554426024662,0.6319154116770686,9
1.561051990605566,1.558788402360289,2.3606982631578344,1.5749428943905377,0.66649279273479,10
1.8797150443938353,1.8771208753783322,2.6942816448493816,1.8897383089410111,0.7467010404485368,11
2.2286212355736605,2.225913841621319,3.058227893617645,2.240278699478646,0.8850844576609616,12
2.6078391019230773,2.604964623240105,3.4526056946106096,2.6216397599161185,1.0645692885621933,13
3.017363029498406,3.014312131298689,3.8774620895413863,3.033756358784808,1.2161247506568018,14
3.457221729559703,3.4540265788320235,4.332763229626623,3.4759033086514215,1.2837098367821163,15
3.927262468534215,3.9240118898868475,4.817100844761955,3.925559567071905,1.3503295461855198,16
4.4273413471639405,4.424304267617761,5.331428503070159,4.426031199030871,1.4712038195895514,17
4.9579828746109404,4.95485543049801,5.875578878014117,4.952066533036201,1.5858333567001046,18
5.518919687429843,5.51568979865625,6.449978712776812,5.512598756903944,1.617463098351042,19
0.07827969261996393,0.0772934267339973,0.6877134391190488,0.3212453091378525,0.13095557323311618,1
0.12910468791058233,0.12011118103307797,1.052254041394807,0.24543974818944708,0.20670229167391907,2
0.21211383008962525,0.20508666528553185,1.2250657554235567,0.30620239199623295,0.26479765260572774,3
0.3273426024376845,0.32151142419688433,1.390828567634027,0.33454007165040145,0.32100849276570287,4
0.4747664609183512,0.4702048197233641,1.5702934206704788,0.4643083517151828,0.36866457325590757,5
0.6544464629748172,0.6505621677518127,1.777448160694502,0.6369054607963289,0.4163595378698852,6
0.866402179397719,0.8638315911178214,2.014393816737763,0.8408668556899567,0.47182588101701123,7
1.1105192358625997,1.1096450262056157,2.282336936170793,1.0786479717555209,0.5203468136541556,8
1.3869751771605126,1.3856194971154896,2.5809729564778054,1.3431066347416982,0.5655740594938263,9
1.6956557160268513,1.6942794706174997,2.913514019385089,1.68157135033563,0.5949516522405603,10
2.0366610605725577,2.0352399905942837,3.279481109307912,2.049509722612015,0.6279253907325262,11
2.4097043640202322,2.408411162423436,3.680760724522419,2.42656436289306,0.6485334598564768,12
2.8151244571257403,2.8136778556702464,4.114329465698302,2.8294377831570205,0.6748770020421037,13
3.252810127518352,3.251211025565386,4.579871766502639,3.2697214803968455,0.7021229369652173,14
3.722863978944401,3.7208768776505647,5.077775056766774,3.742743236464046,0.7528709653768568,15
4.225048507970291,4.222948183734041,5.60814807019291,4.248518706921379,0.7974074457176176,16
4.759478440949201,4.757221718805837,6.17095093872185,4.786672085595643,0.8423310925613423,17
5.326170438488794,5.323812039851212,6.766192326057428,5.3574670300842,0.9118643804162241,18
5.925120510719998,5.9226809345728295,7.393881629369079,5.960187267897576,0.9557040627119854,19
0.0603575944041333,0.060983078388106494,0.5402884649138144,0.22088637104609837,0.5330658186868473,1
0.10973918046264594,0.10864308403253835,0.7155693106257457,0.1361166365512669,0.5769539486753654,2
0.19040855568371304,0.1900631066577626,0.8222381186180888,0.22240080830065453,0.6611761429748071,3
0.3029571413291442,0.3022881117308428,0.9600856334548798,0.36914197141016447,0.8023950411838155,4
0.4472227271780488,0.4465075534674089,1.134544381448224,0.533342812466524,0.8681366693658127,5
0.6231908665171593,0.6227556503730363,1.344195022230627,0.7339797380194332,1.017651927856912,6
0.830916067048497,0.8304149185276966,1.5892855455793615,0.9802268554818051,1.1668156204817803,7
1.0702335578300919,1.0699218423650279,1.8572653690850467,1.1036452100109257,1.366054691741064,8
1.3414032010648367,1.340958318255737,2.152155469680661,1.381747228830955,1.5935789856771523,9
1.6442127459681164,1.6438352706261696,2.4795147395099666,1.6945407719898358,1.8286121597989877,10
1.9788385967330093,1.978397380275499,2.83349920545135,1.9816283681128712,2.076560984445349,11
2.344942567103368,2.3444875295537737,3.214795566050389,2.348225680939111,2.209137630989218,12
2.742838689135501,2.742423180216006,3.627766636280802,2.7465210821262023,2.379214776757583,13
3.1725519681352825,3.172439235827842,4.072410188422342,3.175999417512961,2.476886977632998,14
3.6340445713387584,3.633891989258936,4.548715386703682,3.6376860849741877,2.706225845429489,15
4.127217648930026,4.127004477333644,5.056750640626249,4.131437424115626,2.8071716911792755,16
4.652107471642257,4.651870852381511,5.596543606053682,4.656816069188188,2.9299711742446752,17
5.208724827081102,5.2084984243445325,6.168048541771394,5.213792937840268,3.072518156353297,18
5.79707264721978,5.796352376411467,6.771267624874225,5.801515864366431,3.1978434820016766,19
0.20205809401558203,0.20515478350032254,0.9341441489449233,0.917688700571229,0.25388587873366564,1
0.309005148231209,0.30384402336108013,2.106584661974855,0.5860243018398558,0.4710879474553933,2
0.4709721368094331,0.4638106037563484,2.581747343366471,0.8228615983335079,0.7619202326964396,3
0.6965247110076952,0.6860574731056673,3.039427257254585,1.0425539048884478,0.9828501507383162,4
0.9860987190732209,0.9739074992545893,3.5584092630777575,1.4558205152453654,1.1056544221291529,5
1.3383765674863628,1.3252495315629862,4.119239558108673,1.7877751286456922,1.1254522352278455,6
1.7564045610444023,1.737259364384495,4.733549691068112,2.2062131407308625,1.2240232496253274,7
2.2346133944699393,2.2152467818813224,5.380941268411378,2.6612334538683644,1.2621598739068103,8
2.780438251541832,2.756553629337126,6.062976537033168,3.152827617568231,1.3689446986269356,9
3.3899125573609847,3.3624127647322717,6.762519329288901,3.4454317351212214,1.438206446333262,10
4.055734061308796,4.031876208916413,7.520023978222493,4.131923319581828,1.5336708955894216,11
4.792380107791532,4.765375273804457,8.34290007740118,4.886267525304747,1.635890701937545,12
5.593804085062296,5.562653606426883,9.230118265000192,5.692735626479668,1.8400322567185605,13
6.458650474110563,6.4250513368427,10.182017168061979,6.5756691124422355,1.959548338084726,14
7.387497942359887,7.345987748077066,11.199359417198362,7.522907035590161,2.1601655688190533,15
8.380582786355552,8.334408271056528,12.28146681747774,8.53003271445417,2.297552909444672,16
9.434541613356163,9.386099531778779,13.428652283517058,9.608372131704467,2.4441724508608482,17
10.533242812135763,10.500660773542618,14.640812514251323,10.74598346316916,2.5995625550047614,18
11.715329158634168,11.675968933019478,15.917584569220374,11.945739049179405,2.7819314278977734,19
0.13888964558443417,0.14225685914678823,0.7793003116197573,0.5563285742755303,0.1406280401802986,1
0.19648065086419425,0.19622190730996486,1.506871813033401,0.5249832594891912,0.21409980858125272,2
0.27973677876167796,0.2788410274493888,1.7882297193033847,0.4604695370398249,0.31333382648952995,3
0.39379169909521905,0.39083627172342106,1.9949071907961093,0.5118431311590058,0.41610304831388295,4
0.5408433545450899,0.5398368788675852,2.1907083531251423,0.628050810769983,0.5292586065337136,5
0.7209214116754039,0.7221550775581957,2.39802028254121,0.7819523507135723,0.7068465606657124,6
0.9326624680626959,0.9380954061616638,2.6240728969275673,1.0100083137454348,0.8072457629067578,7
1.1793157637304101,1.1963852218697046,2.8796529902123735,1.2315881943567695,0.8498195520425487,8
1.4611781508783799,1.4664516197205613,3.161809495316603,1.5238854697042044,0.9607872208300938,9
1.7744633063678716,1.7788930670438288,3.4780564345576286,1.8502211653231468,1.0198128868806977,10
2.1203982911753725,2.117910592472751,3.8274453584935575,2.203217517220676,1.1360375106274208,11
2.4912328689375376,2.4879892018034044,4.21073789490729,2.5983552127589524,1.2231151840327252,12
2.8936430478754915,2.889060319139044,4.628188782849611,3.026560222948197,1.2980703648597707,13
3.329065166965885,3.3222536587922264,5.079608728879402,3.462095552670668,1.425920634563794,14
3.7947928208381345,3.786827444351344,5.563107509788232,3.955534037716299,1.5252896272608605,15
4.292440771385352,4.2831679853518905,6.0745842154121865,4.417104397849621,1.5429216147184712,16
4.821936309533693,4.811347546975067,6.6176432621047425,4.96977911821911,1.5733602264758666,17
5.383161094771679,5.371449394213549,7.193987917595392,5.551345539958478,1.6177279140652507,18
5.976104502802562,5.96271985341367,7.803422431212318,6.171378210774569,1.6710707383040078,19
0.029940046496717092,0.029722344184586195,0.1749864663424328,0.038736018033258934,0.0333221497818277,1
0.08787840397229629,0.08779569798225885,0.2481059684785626,0.09600112562590503,0.08408271144041066,2
0.18404383403658778,0.18426682098508246,0.3569069021376666,0.195127991790088,0.16408132574879788,3
0.3186670644196789,0.3189808451384329,0.5008949737701686,0.31930292444541736,0.2449854770597718,4
0.4916701833831397,0.49215530933934304,0.680556152962728,0.4926736507703443,0.29720580954335235,5
0.7030089888200881,0.7037072248039116,0.8987204455059593,0.7043787953587786,0.36085195115464047,6
0.9528048492698654,0.9536281691283232,1.155189539768087,0.9537479333571715,0.4625726701610136,7
1.2410121365853706,1.241714702598939,1.4498799030021938,1.2420230324406734,0.6154799722844442,8
1.5675931520092672,1.568395947594324,1.7828980641163235,1.5685036416365863,0.7300271452512483,9
1.9324281822243174,1.9336342737765124,2.1542459783984755,1.9332980070868737,0.8376782433339708,10
2.3357935494507105,2.335790599474297,2.563947538319004,2.3366563071704944,0.917172064313797,11
2.7775499717174417,2.777773431197706,3.0120008405172203,2.7722064124882317,1.0053241112513955,12
3.257676468495699,3.2590715999733613,3.497344045822203,3.251083182008504,1.149494167615274,13
3.7762167423712336,3.7780074633912744,4.0209354878208545,3.7681373139999255,1.3310054513023366,14
4.332489769058974,4.335112873399209,4.5827964177855245,4.323754029032447,1.4405972132136078,15
4.927731718357925,4.930580783580469,5.182948600800454,4.917662288477407,1.55472635132911,16
5.561360975442653,5.564465358885011,5.821376165652359,5.549707640333268,1.6665364070807867,17
6.233372734605355,6.236748111006107,6.49809145153488,6.2201784355226595,1.7433522466744114,18
6.943774212830404,6.947411167886624,7.213096165807615,6.928883837013451,2.0739304332317614,19
0.06384443300985138,0.06615737706550785,0.4743184951639105,0.19234151349406475,0.34119376646407396,1
0.11671758547362794,0.11695421083713822,0.6628038308897658,0.15885641283196406,0.3854639344880732,2
0.20101691695856122,0.20383873312101305,0.781082458672322,0.23236257094836965,0.48580358651740646,3
0.3166653223758096,0.32105770269815337,0.9017699205113994,0.3352234105077131,0.5729153533007447,4
0.46738644774177046,0.47242194747575295,1.0539594648907915,0.48728174797631857,0.6482842574617191,5
0.6513005644199898,0.6548241997959166,1.2373561168958624,0.6691528204081288,0.7919602507136222,6
0.8671061703282658,0.8667442143792625,1.4523076383627214,0.890486166074191,0.9051963363848649,7
1.1100360084296754,1.1099806949487332,1.7007704767143124,1.144989632833689,1.0899935566696812,8
1.3862418099300324,1.3849599990284627,1.9822817136928104,1.423717730020441,1.2634285552502902,9
1.69399887516022,1.6915945437591577,2.296444651962108,1.7442596159780133,1.475463753229786,10
2.0301097902618057,2.029860982667886,2.6441009408785017,2.0983557720577415,1.6392232088072058,11
2.4014144976423513,2.399717430658994,3.025008932391422,2.4834182511985783,1.6978889326693902,12
2.803632747566844,2.8013082577555286,3.439170235533638,2.904125614471025,1.7568752166114228,13
3.2374667589022463,3.2344806770033565,3.8868025841816576,3.3582331747774683,2.042039104734378,14
3.704098819773464,3.6993409081049204,4.367861352283768,3.8453171592943787,2.0840843078273856,15
4.20151465134723,4.195835152587549,4.882441281835328,4.370646012036894,2.1965764200598334,16
4.723255087792775,4.723996698713723,5.430573697956078,4.925793595702763,2.2586484849819484,17
5.283156080679328,5.283725193999739,6.009405920273818,5.459649867312158,2.302308874438476,18
5.876929769424368,5.875150915187897,6.619647620034987,6.075388342541947,2.372956702627192,19
0.0642999734112061,0.06130651150559075,0.6217067894289612,0.24686213380152514,0.6749022547860576,1
0.10817222241538337,0.10805811825063147,0.8832975065954539,0.18212725805324192,0.7259910017335497,2
0.18262257175746408,0.18230173269830593,1.0419695041802695,0.2203824926274988,0.8431656552432314,3
0.2882636113154311,0.287350975710391,1.1816064389453707,0.3174818649562404,0.8987598486048776,4
0.4250596090704037,0.4243885591924036,1.3398889883052914,0.4493685006203721,0.969823610713733,5
0.5930535650114496,0.5925422228432714,1.5286293583115111,0.6241073580893939,1.0458251290726497,6
0.7922802853292391,0.7918522642242695,1.7476971567380126,0.8278812090527677,1.0789311370499617,7
1.0226553886477463,1.0224758390609427,1.9998994871864755,1.0731981198495002,1.0984295728922266,8
1.2842099494284207,1.2844251030995593,2.284400510025796,1.346771430152232,1.1147216121099088,9
1.5769988829459005,1.5775920424337753,2.594602219248829,1.5902034050780995,1.1411539298497975,10
1.9009771519068683,1.9014833672102402,2.9351489161293483,1.915105080760742,1.16715446473695,11
2.2561609712816764,2.256847450229353,3.3069464117443466,2.272681871137327,1.1820615396872118,12
2.642553972060682,2.6433271789662167,3.710162542042766,2.662257807249061,1.20820315838723,13
3.0601701113802626,3.0607113899465226,4.144817517120106,3.08310981203457,1.2825824014261347,14
3.508845504822844,3.5095437524046393,4.610865408358426,3.5348955040946914,1.3175245593000957,15
3.988785277162689,3.9895422312036377,5.108311561598339,4.018703643911246,1.336533265644209,16
4.499917826744119,4.500722403379531,5.6371771414400555,4.5334081559326,1.3420360619405196,17
5.042257771172095,5.04316181288376,6.197432763660284,5.0799450566223765,1.3440403692930194,18
5.615816650622635,5.616802614575709,6.787825973196223,5.635362322014196,1.346011125549224,19
0.0959205207648553,0.09683327692651944,0.5596211030953304,0.24311594743730153,0.3121497106173202,1
0.21934860497321756,0.221785946500855,0.9049929631979543,0.3866401299112197,0.5425439320498022,2
0.4172694434866889,0.41808153354686584,1.2324935802339008,0.48643050471160476,0.8448570786343065,3
0.6909343042582247,0.692872408465549,1.572108744600741,0.7430376151928878,0.912913772573811,4
1.0399225803163692,1.0428100622541296,1.979814239029399,1.0874225891542986,0.9506354540037782,5
1.4634129155762536,1.468116708524763,2.44740197073382,1.4750964788442626,0.9869234408011848,6
1.9643160053474367,1.9693576807213735,2.984661422317953,1.9740844223998497,1.0301825606338404,7
2.5374353892495427,2.5381611478183266,3.596587769492201,2.5478077997206987,1.077550798250099,8
3.189082575280034,3.1890545063182727,4.282885730329515,3.1862811097563357,1.1132220523430951,9
3.9166333934264834,3.910771835901252,5.041415915300533,3.9075402349242294,1.1663361872204718,10
4.719607749977284,4.712249438419257,5.874590092547454,4.70523988688423,1.2720121593737392,11
5.598707449450145,5.589156047588493,6.779917330967233,5.59728170925153,1.286990246240941,12
6.5534518286899885,6.541488727174682,7.764000490955482,6.547993839678705,1.3382014963845834,13
7.572198089491485,7.575786154413538,8.823412974980654,7.57583499772786,1.4198450312041915,14
8.676645376028675,8.679655805070215,9.958264152853584,8.679294698040568,1.4263644496026304,15
9.856738761090698,9.859265797029183,11.168558071391104,9.85782703936063,1.4608484151308567,16
11.112730566675964,11.114209143186832,12.454239077901537,11.112045556932213,1.4688290415670169,17
12.443267852004466,12.444891322001768,13.815250465990585,12.440121983215679,1.485655551481899,18
13.850022797788094,13.840803678562766,15.253858332633007,13.906610658849564,1.4984085719441358,19
0.2286803771226269,0.2676999284166834,0.936626339788279,0.9186919826620494,0.25222773196578924,1
0.3836019874909976,0.3901541572305787,2.212855423679836,1.0772858163751577,0.4781201204217914,2
0.5703856563418036,0.5633708579766736,3.0731300748588732,1.1806240707626106,0.5766182681797567,3
0.8237782028414753,0.8077755798140184,3.7018435110915613,1.238594255595981,0.6663354235546824,4
1.1450322571448246,1.1240027428435184,4.258757827204909,1.5377401587863386,0.7910395843803298,5
1.5330238144827297,1.5093197384685548,4.863402042435674,2.062904908718878,0.9088827347146704,6
1.988278301338135,1.9581610917115446,5.54932204503027,2.6546564592790243,0.9987067028888509,7
2.5076945617642576,2.4663890872909,6.200168311919412,2.60574855600046,1.0784606224776787,8
3.0938016878111916,3.044662772871569,6.883540224197691,3.159291413978726,1.168489119708306,9
3.7452375357883008,3.6902891090941687,7.631736360912624,3.811031099120063,1.2253072762322632,10
4.461742152253644,4.403467339819197,8.444327630028887,4.52368328019304,1.2830102131320553,11
5.251901518203831,5.180255537549427,9.325232530079392,5.331235813386533,1.3366141088580898,12
6.098656495406311,6.0251600372259855,10.275285363597684,6.208752875098986,1.383412231489715,13
7.021965844987418,6.936917347798643,11.293976104097045,7.1454273209178485,1.4846037141296433,14
8.012859024350593,7.916127546906803,12.381202490219723,8.159528333300619,1.5307998113256558,15
9.053867255758934,8.962061576764588,13.537793286597347,9.24229683636562,1.549890906938014,16
10.17711237057874,10.0744938573669,14.76338111103382,10.386780360739175,1.6006120082869055,17
11.36766845263396,11.252242922635721,16.056213914359333,11.597823037766592,1.6096725278043158,18
12.601624314608078,12.496996069841828,17.417941172803612,12.88306627811332,1.6214498112968423,19
0.07457535693868644,0.07700194246014937,0.702579119423754,0.3613330578445257,0.3345800843862326,1
0.10987343665832983,0.11092986223110896,0.9930432930496647,0.19573710538953365,0.3879204230860609,2
