denoiser,realization,scale,mse
wqn,78,15,0.5018297181359845
wt_ihard,78,15,0.06990561630175506
wt_isoft,78,15,0.059812632937669134
wt_usoft,78,15,1.0026883298758726
wqn,78,16,0.5018357747362272
wt_ihard,78,16,0.07228991005459456
wt_isoft,78,16,0.06181288565714893
wt_usoft,78,16,1.005825277365626
wqn,78,17,0.5020385373739868
wt_ihard,78,17,0.07474222160556657
wt_isoft,78,17,0.06388115617476126
wt_usoft,78,17,1.0090358587634611
wqn,78,18,0.501880691174165
wt_ihard,78,18,0.07726255095467091
wt_isoft,78,18,0.06601744449050592
wt_usoft,78,18,1.0120101059753301
wqn,78,19,0.5150472752537374
wt_ihard,78,19,0.07985089810190793
wt_isoft,78,19,0.06822175060438325
wt_usoft,78,19,1.0148313902148827
wqn,78,20,0.5150620041650779
wt_ihard,78,20,0.08250530302338194
wt_isoft,78,20,0.07049469665265423
wt_usoft,78,20,1.0177179089922739
wqn,79,0,1.0004447357769162e-22
wt_ihard,79,0,1.0004447357769162e-22
wt_isoft,79,0,1.0004447357769162e-22
wt_usoft,79,0,1.0004447357769162e-22
wqn,79,1,0.11633356256939924
wt_ihard,79,1,0.021382621593705263
wt_isoft,79,1,0.043749844578729206
wt_usoft,79,1,0.955381117549561
wqn,79,2,0.18488572484223548
wt_ihard,79,2,0.020625537490622296
wt_isoft,79,2,0.038063549454208576
wt_usoft,79,2,2.3062399182305455
wqn,79,3,0.21102269993448639
wt_ihard,79,3,0.020725682763837038
wt_isoft,79,3,0.03822488699168697
wt_usoft,79,3,2.7729075349616967
wqn,79,4,0.23533566863608596
wt_ihard,79,4,0.020754870678374754
wt_isoft,79,4,0.03833991690788713
wt_usoft,79,4,3.009222637778679
wqn,79,5,0.23537926845522916
wt_ihard,79,5,0.020775037311396218
wt_isoft,79,5,0.03845874849348752
wt_usoft,79,5,3.114497405723786
wqn,79,6,0.2461446626659009
wt_ihard,79,6,0.021020072263242914
wt_isoft,79,6,0.038618426098445444
wt_usoft,79,6,3.2322935057523465
wqn,79,7,0.23988520982042716
wt_ihard,79,7,0.021266711129893423
wt_isoft,79,7,0.03887443946112609
wt_usoft,79,7,3.3607370214552255
wqn,79,8,0.2399523854211192
wt_ihard,79,8,0.022918466255259062
wt_isoft,79,8,0.03906908348423366
wt_usoft,79,8,3.4265655098188224
wqn,79,9,0.24029536085104647
wt_ihard,79,9,0.023596509911313332
wt_isoft,79,9,0.03953070065837185
wt_usoft,79,9,3.4866905725257924
wqn,79,10,0.24034109405130633
wt_ihard,79,10,0.02426574812049541
wt_isoft,79,10,0.04003844707218728
wt_usoft,79,10,3.551845274236026
wqn,79,11,0.24765972131675001
wt_ihard,79,11,0.024979475943954943
wt_isoft,79,11,0.040591555380411384
wt_usoft,79,11,3.6184564814392166
wqn,79,12,0.24826024812796638
wt_ihard,79,12,0.025802073856486633
wt_isoft,79,12,0.041217316595504414
wt_usoft,79,12,3.638858968742841
wqn,79,13,0.24913971600740567
wt_ihard,79,13,0.02670403152829594
wt_isoft,79,13,0.04191263262517576
wt_usoft,79,13,3.64337978601666
wqn,79,14,0.24983715876889107
wt_ihard,79,14,0.02762299660431701
wt_isoft,79,14,0.04266077220784528
wt_usoft,79,14,3.6480881083002927
wqn,79,15,0.2505573108122117
wt_ihard,79,15,0.028647264858778825
wt_isoft,79,15,0.043486498122412204
wt_usoft,79,15,3.6526355610067616
wqn,79,16,0.2512998967932668
wt_ihard,79,16,0.030930499423180206
wt_isoft,79,16,0.045063251863224955
wt_usoft,79,16,3.6571777086008614
wqn,79,17,0.2519415224709631
wt_ihard,79,17,0.03140369034985729
wt_isoft,79,17,0.04594760382894378
wt_usoft,79,17,3.661970906195563
wqn,79,18,0.2531097462929948
wt_ihard,79,18,0.03481327620780776
wt_isoft,79,18,0.04845793465212403
wt_usoft,79,18,3.667007029708483
wqn,79,19,0.2543114750689842
wt_ihard,79,19,0.034878241671063556
wt_isoft,79,19,0.04872048281134278
wt_usoft,79,19,3.6721066802792057
wqn,79,20,0.2554927090383056
wt_ihard,79,20,0.03501403028248205
wt_isoft,79,20,0.04905385411872433
wt_usoft,79,20,3.6772995259686274
wqn,80,0,1.3768937723737712e-22
wt_ihard,80,0,1.3768937723737712e-22
wt_isoft,80,0,1.3768937723737712e-22
wt_usoft,80,0,1.3768937723737712e-22
wqn,80,1,0.09081255365856046
wt_ihard,80,1,0.036911109571766326
wt_isoft,80,1,0.03517584218201392
wt_usoft,80,1,0.7687670871644696
wqn,80,2,0.09676469566049653
wt_ihard,80,2,0.03648052728509656
wt_isoft,80,2,0.03492150200302216
wt_usoft,80,2,0.9863727212878948
wqn,80,3,0.09964852299099292
wt_ihard,80,3,0.03673829588117994
wt_isoft,80,3,0.03488898520752412
wt_usoft,80,3,1.0273112998227338
wqn,80,4,0.10360522865687483
wt_ihard,80,4,0.03687607719450438
wt_isoft,80,4,0.035765366957703326
wt_usoft,80,4,1.0553490484478223
wqn,80,5,0.12222379803940327
wt_ihard,80,5,0.03785373717329242
wt_isoft,80,5,0.035930029402686275
wt_usoft,80,5,1.0638249985856703
wqn,80,6,0.1267325924534338
wt_ihard,80,6,0.038260886688214424
wt_isoft,80,6,0.0361997522927944
wt_usoft,80,6,1.0673947515347533
wqn,80,7,0.12714345656849016
wt_ihard,80,7,0.058505156392214215
wt_isoft,80,7,0.036314259197474344
wt_usoft,80,7,1.0704265431704765
wqn,80,8,0.12757339063273102
wt_ihard,80,8,0.05816444683296795
wt_isoft,80,8,0.03637881013810122
wt_usoft,80,8,1.0731594896445988
wqn,80,9,0.1278637802793858
wt_ihard,80,9,0.057843613044240884
wt_isoft,80,9,0.03649149071536903
wt_usoft,80,9,1.0756756101850093
wqn,80,10,0.12809364354992048
wt_ihard,80,10,0.05755253994415646
wt_isoft,80,10,0.03662962154331785
wt_usoft,80,10,1.0784690574314773
wqn,80,11,0.1265580972863817
wt_ihard,80,11,0.057320406786601844
wt_isoft,80,11,0.03683936914824686
wt_usoft,80,11,1.0816288368010443
wqn,80,12,0.12683573886147093
wt_ihard,80,12,0.057089472770974856
wt_isoft,80,12,0.037057706715959184
wt_usoft,80,12,1.0851376672188002
wqn,80,13,0.12715922290899193
wt_ihard,80,13,0.0568973826859304
wt_isoft,80,13,0.03731036981925413
wt_usoft,80,13,1.0889634030425994
wqn,80,14,0.1275118003402581
wt_ihard,80,14,0.056754308703024475
wt_isoft,80,14,0.037619094702050104
wt_usoft,80,14,1.0931106368055172
wqn,80,15,0.12795214832158236
wt_ihard,80,15,0.05664937437972241
wt_isoft,80,15,0.03795733589428098
wt_usoft,80,15,1.0974418835248343
wqn,80,16,0.12841438699426388
wt_ihard,80,16,0.03956031921493225
wt_isoft,80,16,0.03832666250078657
wt_usoft,80,16,1.1008998534129706
wqn,80,17,0.12878273208303295
wt_ihard,80,17,0.039812468055047574
wt_isoft,80,17,0.038725548394816005
wt_usoft,80,17,1.1041011112289878
wqn,80,18,0.25999447369284906
wt_ihard,80,18,0.04009664229074893
wt_isoft,80,18,0.03916812419917773
wt_usoft,80,18,1.1074831845327169
wqn,80,19,0.26026715697343555
wt_ihard,80,19,0.04041531355205622
wt_isoft,80,19,0.03965174532264139
wt_usoft,80,19,1.1110086848566576
wqn,80,20,0.26060658226029726
wt_ihard,80,20,0.040768481838969126
wt_isoft,80,20,0.04016986347171078
wt_usoft,80,20,1.1148874000525681
wqn,81,0,1.9331553816304495e-22
wt_ihard,81,0,1.9331553816304495e-22
wt_isoft,81,0,1.9331553816304495e-22
wt_usoft,81,0,1.9331553816304495e-22
wqn,81,1,0.11601154095960205
wt_ihard,81,1,0.05265680767716525
wt_isoft,81,1,0.05104242300145598
wt_usoft,81,1,0.8382066131363939
wqn,81,2,0.12827995572749665
wt_ihard,81,2,0.052929479644039434
wt_isoft,81,2,0.05115015663059394
wt_usoft,81,2,1.3855565911730237
wqn,81,3,0.12731188272514093
wt_ihard,81,3,0.05292022298074336
wt_isoft,81,3,0.05131992405275217
wt_usoft,81,3,1.5025964632218207
wqn,81,4,0.1272332243561535
wt_ihard,81,4,0.0529879050860808
wt_isoft,81,4,0.051384719885074495
wt_usoft,81,4,1.5944580747546633
wqn,81,5,0.12929027926460504
wt_ihard,81,5,0.05310983706388424
wt_isoft,81,5,0.05146352783079111
wt_usoft,81,5,1.6913804380928472
wqn,81,6,0.13055941719178232
wt_ihard,81,6,0.05310543874934994
wt_isoft,81,6,0.051548581282854014
wt_usoft,81,6,1.7951923537639973
wqn,81,7,0.13084469610993688
wt_ihard,81,7,0.053242703216502214
wt_isoft,81,7,0.05165181570774108
wt_usoft,81,7,1.8912737355852163
wqn,81,8,0.13134466985392182
wt_ihard,81,8,0.053417030083960995
wt_isoft,81,8,0.05182176533600002
wt_usoft,81,8,1.9038039358561836
wqn,81,9,0.13112647920621265
wt_ihard,81,9,0.05362540217108758
wt_isoft,81,9,0.05201996859939654
wt_usoft,81,9,1.9104878694702059
wqn,81,10,0.13803308003574255
wt_ihard,81,10,0.05379469150092323
wt_isoft,81,10,0.05225265467571617
wt_usoft,81,10,1.9136463366929506
wqn,81,11,0.14002030143844757
wt_ihard,81,11,0.05407565237008888
wt_isoft,81,11,0.052510559845096456
wt_usoft,81,11,1.9167678413888596
wqn,81,12,0.14049683866129092
wt_ihard,81,12,0.05437858541495286
wt_isoft,81,12,0.05281892853135476
wt_usoft,81,12,1.9199784913868547
wqn,81,13,0.1405520457106737
wt_ihard,81,13,0.054603914151581
wt_isoft,81,13,0.053157018120206526
wt_usoft,81,13,1.9229809201140902
wqn,81,14,0.14064386225192207
wt_ihard,81,14,0.0550165658619217
wt_isoft,81,14,0.05356736827448218
wt_usoft,81,14,1.9260853273441314
wqn,81,15,0.14077143737313935
wt_ihard,81,15,0.13716338200160322
wt_isoft,81,15,0.10040035323140845
wt_usoft,81,15,1.929349861757621
wqn,81,16,0.14154754361961086
wt_ihard,81,16,0.1372689372012918
wt_isoft,81,16,0.10053217876079665
wt_usoft,81,16,1.9320519125063624
wqn,81,17,0.14156129442307938
wt_ihard,81,17,0.1374481490257412
wt_isoft,81,17,0.10073706825129164
wt_usoft,81,17,1.9335310677723734
wqn,81,18,0.1416653052359914
wt_ihard,81,18,0.13755607865432215
wt_isoft,81,18,0.1009635466351401
wt_usoft,81,18,1.9345919089332828
wqn,81,19,0.14182355153121853
wt_ihard,81,19,0.13768830012775485
wt_isoft,81,19,0.10122071408204802
wt_usoft,81,19,1.9359634343153327
wqn,81,20,0.14204410834378206
wt_ihard,81,20,0.1380239252145592
wt_isoft,81,20,0.10158425277846955
wt_usoft,81,20,1.9373194805641412
wqn,82,0,1.5688099355998112e-23
wt_ihard,82,0,1.5688099355998112e-23
wt_isoft,82,0,1.5688099355998112e-23
wt_usoft,82,0,1.5688099355998112e-23
wqn,82,1,0.038388243719859765
wt_ihard,82,1,0.0057270038342737695
wt_isoft,82,1,0.009750719044746736
wt_usoft,82,1,0.6297762765787536
wqn,82,2,0.03818965540281767
wt_ihard,82,2,0.00586773350874621
wt_isoft,82,2,0.009717926362112255
wt_usoft,82,2,0.8599266726024636
wqn,82,3,0.03740887632583263
wt_ihard,82,3,0.005987391244255095
wt_isoft,82,3,0.009851256889627413
wt_usoft,82,3,0.9163075292243417
wqn,82,4,0.03859062785433122
wt_ihard,82,4,0.006132285426930608
wt_isoft,82,4,0.010019883302671548
wt_usoft,82,4,0.9589688108369794
wqn,82,5,0.04107752408923518
wt_ihard,82,5,0.006313753128264729
wt_isoft,82,5,0.010265900265035263
wt_usoft,82,5,0.9796794216851217
wqn,82,6,0.041566741346843725
wt_ihard,82,6,0.006529961390168866
wt_isoft,82,6,0.010495674168745476
wt_usoft,82,6,0.9838997403362757
wqn,82,7,0.042008423481793025
wt_ihard,82,7,0.0067796169894143495
wt_isoft,82,7,0.010759621213158432
wt_usoft,82,7,0.9870694545379718
wqn,82,8,0.042689658180180313
wt_ihard,82,8,0.007063945244806649
wt_isoft,82,8,0.011057326155129325
wt_usoft,82,8,0.9893925922261522
wqn,82,9,0.04305240946228818
wt_ihard,82,9,0.007382028695153366
wt_isoft,82,9,0.011389381176721025
wt_usoft,82,9,0.9913514988535965
wqn,82,10,0.04354152617467651
wt_ihard,82,10,0.007734818986253458
wt_isoft,82,10,0.01175576639456657
wt_usoft,82,10,0.9927117198973896
wqn,82,11,0.043968986293093926
wt_ihard,82,11,0.008121841750441944
wt_isoft,82,11,0.012156185539098294
wt_usoft,82,11,0.9941387809274461
wqn,82,12,0.0444036653530626
wt_ihard,82,12,0.008543786537967649
wt_isoft,82,12,0.012591520776162653
wt_usoft,82,12,0.9956354415871209
wqn,82,13,0.04475336469113509
wt_ihard,82,13,0.008999863001264033
wt_isoft,82,13,0.013060785217523276
wt_usoft,82,13,0.9972347848370915
wqn,82,14,0.045116061872669457
wt_ihard,82,14,0.009490326513513558
wt_isoft,82,14,0.013564436707837017
wt_usoft,82,14,0.9988081320250752
wqn,82,15,0.04429106478602658
wt_ihard,82,15,0.01001517707471632
wt_isoft,82,15,0.014102475247104026
wt_usoft,82,15,1.0001090167259186
wqn,82,16,0.04452721318536496
wt_ihard,82,16,0.010574414684871962
wt_isoft,82,16,0.014674900835323901
wt_usoft,82,16,1.001436651335641
wqn,82,17,0.04573613564474601
wt_ihard,82,17,0.011168039343980739
wt_isoft,82,17,0.015281713472496914
wt_usoft,82,17,1.00278940223218
wqn,82,18,0.046077386166791676
wt_ihard,82,18,0.01179605105204272
wt_isoft,82,18,0.015923203058739274
wt_usoft,82,18,1.0041156126493995
wqn,82,19,0.046212456138560926
wt_ihard,82,19,0.012458199003927313
wt_isoft,82,19,0.016598970887468378
wt_usoft,82,19,1.0054494796155373
wqn,82,20,0.0482450046035322
wt_ihard,82,20,0.013154999458169213
wt_isoft,82,20,0.017308958478405814
wt_usoft,82,20,1.006814253117145
wqn,83,0,7.801255232759027e-23
wt_ihard,83,0,7.801255232759027e-23
wt_isoft,83,0,7.801255232759027e-23
wt_usoft,83,0,7.801255232759027e-23
wqn,83,1,0.08472071454477877
wt_ihard,83,1,0.034583504927633055
wt_isoft,83,1,0.03450873540034343
wt_usoft,83,1,0.8782009554467274
wqn,83,2,0.11168116796702193
wt_ihard,83,2,0.03465874500081597
wt_isoft,83,2,0.0348161311943363
wt_usoft,83,2,1.3378329243893101
wqn,83,3,0.11511560810616867
wt_ihard,83,3,0.03473657602849049
wt_isoft,83,3,0.03496965743609053
wt_usoft,83,3,1.4517997654487949
wqn,83,4,0.1239935707243794
wt_ihard,83,4,0.03472478020477465
wt_isoft,83,4,0.03499253475549584
wt_usoft,83,4,1.49084653977475
wqn,83,5,0.10727639572419281
wt_ihard,83,5,0.0333790328574035
wt_isoft,83,5,0.033842611801573524
wt_usoft,83,5,1.511742653518517
wqn,83,6,0.11217288985231993
wt_ihard,83,6,0.033516043362099165
wt_isoft,83,6,0.03382330163567586
wt_usoft,83,6,1.5247828353522035
wqn,83,7,0.11266361812754175
wt_ihard,83,7,0.03371550501799281
wt_isoft,83,7,0.03389223271954718
wt_usoft,83,7,1.5369506999487053
wqn,83,8,0.12251378869113083
wt_ihard,83,8,0.03404692030593025
wt_isoft,83,8,0.03403961556753472
wt_usoft,83,8,1.5491004759311497
wqn,83,9,0.12616353707925676
wt_ihard,83,9,0.03445027155175441
wt_isoft,83,9,0.03426069349312166
wt_usoft,83,9,1.5622275855221508
wqn,83,10,0.12735266161082787
wt_ihard,83,10,0.034875850497407136
wt_isoft,83,10,0.03451080761058174
wt_usoft,83,10,1.576118100527078
wqn,83,11,0.1503016973065679
wt_ihard,83,11,0.0354086608711594
wt_isoft,83,11,0.03485255217967796
wt_usoft,83,11,1.5899241445680383
wqn,83,12,0.15110864452075543
wt_ihard,83,12,0.051348968344674076
wt_isoft,83,12,0.03376390627316961
wt_usoft,83,12,1.6049799913275562
wqn,83,13,0.15188335378420992
wt_ihard,83,13,0.05097872264808502
wt_isoft,83,13,0.034237137505211845
wt_usoft,83,13,1.6211256962738307
wqn,83,14,0.1660064244704869
wt_ihard,83,14,0.05567029880980588
wt_isoft,83,14,0.034973816481405746
wt_usoft,83,14,1.6383473307348941
wqn,83,15,0.16692098466858543
wt_ihard,83,15,0.05585409927382505
wt_isoft,83,15,0.035439720912509465
wt_usoft,83,15,1.65654040546574
wqn,83,16,0.16785882622904996
wt_ihard,83,16,0.05611035345323423
wt_isoft,83,16,0.03594631055360778
wt_usoft,83,16,1.6686520555682953
wqn,83,17,0.17051380593631343
wt_ihard,83,17,0.05640447499142059
wt_isoft,83,17,0.03667828223945098
wt_usoft,83,17,1.6784486103099068
wqn,83,18,0.17151545925872247
wt_ihard,83,18,0.0466989603753439
wt_isoft,83,18,0.03748888726890223
wt_usoft,83,18,1.6829527546671708
wqn,83,19,0.1729287923948571
wt_ihard,83,19,0.05726134691349153
wt_isoft,83,19,0.039454363940353246
wt_usoft,83,19,1.6871395825153712
wqn,83,20,0.17590864793727903
wt_ihard,83,20,0.05772066580849237
wt_isoft,83,20,0.040031623193044735
wt_usoft,83,20,1.6915071237494739
wqn,84,0,7.954236381149792e-23
wt_ihard,84,0,7.954236381149792e-23
wt_isoft,84,0,7.954236381149792e-23
wt_usoft,84,0,7.954236381149792e-23
wqn,84,1,0.07172197239782771
wt_ihard,84,1,0.03634720530569338
wt_isoft,84,1,0.03333837383850062
wt_usoft,84,1,0.8221719609609592
wqn,84,2,0.08229915603243602
wt_ihard,84,2,0.0363442082278798
wt_isoft,84,2,0.03567822508136314
wt_usoft,84,2,1.1630124277233373
wqn,84,3,0.08499241645474433
wt_ihard,84,3,0.03636324649966322
wt_isoft,84,3,0.03572003981441573
wt_usoft,84,3,1.2567585544731519
wqn,84,4,0.0855636005236715
wt_ihard,84,4,0.03640840654669704
wt_isoft,84,4,0.035774032006967285
wt_usoft,84,4,1.334116079523421
wqn,84,5,0.09777387902946533
wt_ihard,84,5,0.036447846445409056
wt_isoft,84,5,0.035840262703934526
wt_usoft,84,5,1.4203756552992708
wqn,84,6,0.10594722297546788
wt_ihard,84,6,0.03655759356217435
wt_isoft,84,6,0.03588305607196804
wt_usoft,84,6,1.4500389912511111
wqn,84,7,0.10803688309731363
wt_ihard,84,7,0.03668940102865326
wt_isoft,84,7,0.03593228000710011
wt_usoft,84,7,1.4821685178996444
wqn,84,8,0.1084545094675766
wt_ihard,84,8,0.036869993732334266
wt_isoft,84,8,0.03612606296412506
wt_usoft,84,8,1.4904932818605814
wqn,84,9,0.1091826758842662
wt_ihard,84,9,0.037059777289287235
wt_isoft,84,9,0.03632165016476903
wt_usoft,84,9,1.4950544924075837
wqn,84,10,0.10950778619198373
wt_ihard,84,10,0.03730290638486278
wt_isoft,84,10,0.03656203128526676
wt_usoft,84,10,1.4991924369431944
wqn,84,11,0.11220409878360468
wt_ihard,84,11,0.03757480448208599
wt_isoft,84,11,0.03683979359392733
wt_usoft,84,11,1.5035474577490309
wqn,84,12,0.11269742586845767
wt_ihard,84,12,0.03789276189279092
wt_isoft,84,12,0.0371548980500122
wt_usoft,84,12,1.5062316239107467
wqn,84,13,0.11303255800296258
wt_ihard,84,13,0.038243857208476714
wt_isoft,84,13,0.0375067746556954
wt_usoft,84,13,1.50901556941959
wqn,84,14,0.11332969942496841
wt_ihard,84,14,0.038606618222460566
wt_isoft,84,14,0.037890916355661185
wt_usoft,84,14,1.5118122767088131
wqn,84,15,0.11365430582258688
wt_ihard,84,15,0.03902826499356846
wt_isoft,84,15,0.03830985358032255
wt_usoft,84,15,1.5136017681090363
wqn,84,16,0.11626661548751871
wt_ihard,84,16,0.0394864113852884
wt_isoft,84,16,0.038759877158004566
wt_usoft,84,16,1.5150933812464562
wqn,84,17,0.1991596846471652
wt_ihard,84,17,0.03998105739761991
wt_isoft,84,17,0.03925181099320643
wt_usoft,84,17,1.5163158635973701
wqn,84,18,0.1995336363853717
wt_ihard,84,18,0.040512203030563465
wt_isoft,84,18,0.03978024444902039
wt_usoft,84,18,1.5175704577615972
wqn,84,19,0.19991288658998585
wt_ihard,84,19,0.041067664523559026
wt_isoft,84,19,0.0403439595003971
wt_usoft,84,19,1.518878806064659
wqn,84,20,0.20031864643633107
wt_ihard,84,20,0.041670128855232295
wt_isoft,84,20,0.040943572595217415
wt_usoft,84,20,1.5201387642229571
wqn,85,0,2.122915027847417e-22
wt_ihard,85,0,2.122915027847417e-22
wt_isoft,85,0,2.122915027847417e-22
wt_usoft,85,0,2.122915027847417e-22
wqn,85,1,0.16837360528950052
wt_ihard,85,1,0.12063537532956095
wt_isoft,85,1,0.10975890494788551
wt_usoft,85,1,0.8685474098715498
wqn,85,2,0.20833278126441132
wt_ihard,85,2,0.12109910249310107
wt_isoft,85,2,0.1110702373952521
wt_usoft,85,2,1.493347419201864
wqn,85,3,0.2264303222043378
wt_ihard,85,3,0.12163874903537114
wt_isoft,85,3,0.11116434174466838
wt_usoft,85,3,1.6826187359891283
wqn,85,4,0.2358776020960393
wt_ihard,85,4,0.12181382359760135
wt_isoft,85,4,0.11117186289947203
wt_usoft,85,4,1.7867118441792833
wqn,85,5,0.23781954227507124
wt_ihard,85,5,0.1220719132768866
wt_isoft,85,5,0.11132145858284148
wt_usoft,85,5,1.813197088336563
wqn,85,6,0.2432991254538749
wt_ihard,85,6,0.12233019252250457
wt_isoft,85,6,0.11177090533421205
wt_usoft,85,6,1.8369964798210425
wqn,85,7,0.2665804004160417
wt_ihard,85,7,0.12249837648725895
wt_isoft,85,7,0.11205890929982269
wt_usoft,85,7,1.8615421327962927
wqn,85,8,0.2675850543537917
wt_ihard,85,8,0.12276900530190529
wt_isoft,85,8,0.11241145939539762
wt_usoft,85,8,1.8874119770568194
wqn,85,9,0.27165317848531667
wt_ihard,85,9,0.12319618889188996
wt_isoft,85,9,0.11281724502971274
wt_usoft,85,9,1.8987248568298083
wqn,85,10,0.2672081786770051
wt_ihard,85,10,0.1236304528191234
wt_isoft,85,10,0.11325498891842585
wt_usoft,85,10,1.9076319554130432
wqn,85,11,0.267861855988013
wt_ihard,85,11,0.1882185390600624
wt_isoft,85,11,0.11823394888728453
wt_usoft,85,11,1.9130435429433492
wqn,85,12,0.26913287549614306
wt_ihard,85,12,0.16821070259895832
wt_isoft,85,12,0.11927913880658109
wt_usoft,85,12,1.9187797488058371
wqn,85,13,0.3612161067170466
wt_ihard,85,13,0.1901337529629446
wt_isoft,85,13,0.12038465993531473
wt_usoft,85,13,1.9248705705492815
wqn,85,14,0.36364170693955317
wt_ihard,85,14,0.16977843091407813
wt_isoft,85,14,0.12146831569719979
wt_usoft,85,14,1.9311467123651442
wqn,85,15,0.36427795781591654
wt_ihard,85,15,0.21158846111908253
wt_isoft,85,15,0.12295991443837816
wt_usoft,85,15,1.9369911072823291
wqn,85,16,0.36457599872712243
wt_ihard,85,16,0.18730102840947666
wt_isoft,85,16,0.12470568112126465
wt_usoft,85,16,1.9426131541508913
wqn,85,17,0.3649221612239319
wt_ihard,85,17,0.2151977606291062
wt_isoft,85,17,0.1264210930000896
wt_usoft,85,17,1.9490732938690254
wqn,85,18,0.36540384967845485
wt_ihard,85,18,0.19070453131689646
wt_isoft,85,18,0.12823522262452675
wt_usoft,85,18,1.9557733942930415
wqn,85,19,0.3660377559007872
wt_ihard,85,19,0.19240615319681648
wt_isoft,85,19,0.12963838929934063
wt_usoft,85,19,1.962243407749859
wqn,85,20,0.37183365638188837
wt_ihard,85,20,0.19426877193294909
wt_isoft,85,20,0.13103056541618305
wt_usoft,85,20,1.9659238636282623
wqn,86,0,3.50251869141337e-23
wt_ihard,86,0,3.50251869141337e-23
wt_isoft,86,0,3.50251869141337e-23
wt_usoft,86,0,3.50251869141337e-23
wqn,86,1,0.10733033176300767
wt_ihard,86,1,0.03308084928647345
wt_isoft,86,1,0.032397534204163005
wt_usoft,86,1,0.8472273837374766
wqn,86,2,0.12054802261491737
wt_ihard,86,2,0.03305138640383168
wt_isoft,86,2,0.03140335925494323
wt_usoft,86,2,1.2768610949947061
wqn,86,3,0.12210815754278455
wt_ihard,86,3,0.033166380252101335
wt_isoft,86,3,0.03154478858610579
wt_usoft,86,3,1.4981119696458913
wqn,86,4,0.12180686047208869
wt_ihard,86,4,0.033298748361662946
wt_isoft,86,4,0.03174374753525185
wt_usoft,86,4,1.5826828517340341
wqn,86,5,0.12021638734930007
wt_ihard,86,5,0.03362075593171341
wt_isoft,86,5,0.03207778225353865
wt_usoft,86,5,1.6103263140559734
wqn,86,6,0.10231424878550292
wt_ihard,86,6,0.03663596255477765
wt_isoft,86,6,0.03306606758268785
wt_usoft,86,6,1.6368316299976486
wqn,86,7,0.10289792731910705
wt_ihard,86,7,0.037494372821860605
wt_isoft,86,7,0.03366625362785744
wt_usoft,86,7,1.661056724996445
wqn,86,8,0.10512919639278434
wt_ihard,86,8,0.03856054209987422
wt_isoft,86,8,0.03442950213287085
wt_usoft,86,8,1.6811663476014713
wqn,86,9,0.12317264216954299
wt_ihard,86,9,0.03969637944633452
wt_isoft,86,9,0.035282975511919626
wt_usoft,86,9,1.6945077552763728
wqn,86,10,0.12424809175428186
wt_ihard,86,10,0.04096564850798058
wt_isoft,86,10,0.036220411185597545
wt_usoft,86,10,1.707261654125654
wqn,86,11,0.12523969245006006
wt_ihard,86,11,0.04234173258223585
wt_isoft,86,11,0.037290718246680024
wt_usoft,86,11,1.7196290487799313
wqn,86,12,0.12616622249430212
wt_ihard,86,12,0.04381584322798677
wt_isoft,86,12,0.03847438460366244
wt_usoft,86,12,1.7259902788539927
wqn,86,13,0.12680135830942715
wt_ihard,86,13,0.04542233970195003
wt_isoft,86,13,0.03976544000974829
wt_usoft,86,13,1.7292919259420207
wqn,86,14,0.1275057750998244
wt_ihard,86,14,0.04714283819515942
wt_isoft,86,14,0.04117530764263364
wt_usoft,86,14,1.7328017790377435
wqn,86,15,0.13041094475990703
wt_ihard,86,15,0.048975629290349196
wt_isoft,86,15,0.04269854190405331
wt_usoft,86,15,1.736515652862766
wqn,86,16,0.1311897805451142
wt_ihard,86,16,0.043210305150116035
wt_isoft,86,16,0.04162116826904752
wt_usoft,86,16,1.7404169777560137
wqn,86,17,0.13487814474747314
wt_ihard,86,17,0.04386666623032779
wt_isoft,86,17,0.04228385909893953
wt_usoft,86,17,1.7443002092387787
wqn,86,18,0.13594584691642952
wt_ihard,86,18,0.044563286047973855
wt_isoft,86,18,0.04301005787787349
wt_usoft,86,18,1.7480532644633282
wqn,86,19,0.12079161847914423
wt_ihard,86,19,0.04536666798446358
wt_isoft,86,19,0.04381293037623767
wt_usoft,86,19,1.7518970201351727
wqn,86,20,0.12138922938274924
wt_ihard,86,20,0.04623980002691776
wt_isoft,86,20,0.04468029177169921
wt_usoft,86,20,1.7554757282631186
wqn,87,0,6.806403606148203e-23
wt_ihard,87,0,6.806403606148203e-23
wt_isoft,87,0,6.806403606148203e-23
wt_usoft,87,0,6.806403606148203e-23
wqn,87,1,0.07439761654344021
wt_ihard,87,1,0.11501764653056518
wt_isoft,87,1,0.11390926078169548
wt_usoft,87,1,0.9536832279584364
wqn,87,2,0.11487919892219445
wt_ihard,87,2,0.02376177131146383
wt_isoft,87,2,0.02452865927917263
wt_usoft,87,2,2.007783794666212
wqn,87,3,0.11488624327094982
wt_ihard,87,3,0.02391004516078915
wt_isoft,87,3,0.02286645512247297
wt_usoft,87,3,2.2472603380249847
wqn,87,4,0.11420199275128946
wt_ihard,87,4,0.024104761383697066
wt_isoft,87,4,0.02304331775363843
wt_usoft,87,4,2.323059937645614
wqn,87,5,0.11555110572094188
wt_ihard,87,5,0.024278443767135196
wt_isoft,87,5,0.023216386729729963
wt_usoft,87,5,2.379840100712011
wqn,87,6,0.11683771515019373
wt_ihard,87,6,0.024523529280398484
wt_isoft,87,6,0.02345189681474289
