,artifact,denoiser,realization,scale,mse,wasserstein,num_w_scales,hurst
6371,sawtooth,wt_zero,530,2,0.02891439247418167,"[0.43253394676277596, 3.4960509858620825, 2.0696651083669364, 0.8850102505401563, 0.39600886717071565, 0.1920603266507463, 0.0911709733999228, 0.04040615718780877, 0.02091129429224627, 0.012525305377374611]",9,1.7087985606499911
6372,square,wqn,531,2,0.1413327876557361,"[0.01400992213354968, 0.03948065371730597, 0.7869231254890279, 0.21435324054368882, 0.13245815849863465, 0.037293261177903825, 0.01909084964225156, 0.005806828988781296, 0.001307896310537826, 0.0008937463731452865]",9,0.44442029339482614
6373,square,wt_ihard,531,2,0.09286780930304134,"[0.6467961114067287, 2.5783218392169314, 1.9219328137731726, 1.50856563665992, 0.7291507081326339, 0.36094722617077835, 0.14930547253783089, 0.06210618902574512, 0.019929555462836396, 0.00743970500021858]",9,0.15264516310938725
6374,square,wt_isoft,531,2,0.07476430155827474,"[0.6467961114067287, 1.12938716941327, 1.8369976729279271, 1.1196943400413149, 0.7085776102745065, 0.2513298642346628, 0.07704530907594118, 0.02750672460083556, 0.007794017603364047, 0.0027664883733211606]",9,0.17913647530983412
6375,square,wt_uni,531,2,0.9498590285727408,"[0.6467961114067287, 1.223595509107767, 7.598091432355244, 5.790608236717393, 2.2577914914582435, 0.7440095775482458, 0.20271498724489373, 0.061460265772692965, 0.014144965629237706, 0.004151941125582585]",9,0.5603618676566515
6376,square,wt_sure,531,2,0.08216530260129584,"[0.6467961114067287, 1.223595509107767, 1.9219328137731726, 1.50856563665992, 0.7291507081326339, 0.23065116554636175, 0.06806917451099577, 0.025787430991773157, 0.00818407222356194, 0.0023506650309320404]",9,0.17507763118208164
6377,square,wt_zero,531,2,0.10195737552932004,"[0.6467961114067287, 4.294045222446756, 1.9219328137731726, 1.50856563665992, 0.7291507081326339, 0.3673098203175985, 0.17477400635925128, 0.0838687282075572, 0.0396311118744032, 0.024909273853801386]",9,1.698289744828827
6378,sawtooth,wqn,531,2,0.12802194009055354,"[0.5700392575685919, 0.6564247907374945, 0.790044560956353, 0.5339356721432171, 0.1250996967358561, 0.07327443066808254, 0.016350944635512475, 0.0038643153230692997, 0.0022600798452294063, 0.0010191726769177966]",9,0.49813361812265655
6379,sawtooth,wt_ihard,531,2,0.08161891157477762,"[0.7731751252669316, 0.6664081509226315, 1.9219328137731726, 1.506301393948086, 0.7245484272357996, 0.3316553316320439, 0.1232342292984214, 0.04178705389554223, 0.015905692250620183, 0.004482467361227106]",9,0.09251879654196271
6380,sawtooth,wt_isoft,531,2,0.07573976076975195,"[0.7731751252669316, 0.6664081509226315, 1.7763421389891347, 1.4323549499707273, 0.5641804604233647, 0.21276712685897037, 0.05814285922258455, 0.016848321061419966, 0.005587071782162742, 0.0016505441479052097]",9,0.21868758584251125
6381,sawtooth,wt_uni,531,2,0.8745176513946762,"[0.7731751252669316, 0.6664081509226315, 7.317677423168777, 4.643455320555134, 1.5394567983551264, 0.43249149842162554, 0.12767560380160486, 0.0347866571637736, 0.007561780037603827, 0.002365897918492032]",9,0.7051429630593204
6382,sawtooth,wt_sure,531,2,0.07990586212136927,"[0.7731751252669316, 0.6664081509226315, 1.9219328137731726, 1.50856563665992, 0.44887429699145914, 0.1386109313356419, 0.053450751361438745, 0.015419133832007194, 0.004504238270048775, 0.001476418012420663]",9,0.3353212219773364
6383,sawtooth,wt_zero,531,2,0.10248998146837092,"[0.7731751252669316, 4.294045222446756, 1.9219328137731726, 1.50856563665992, 0.7291507081326339, 0.3673098203175985, 0.17477400635925128, 0.0838687282075572, 0.0396311118744032, 0.024909273853801386]",9,1.7003205607066554
6384,square,wqn,532,2,0.2970165277866845,"[0.32517112753436983, 0.21675682809665653, 1.223228886690966, 0.4803696865313122, 0.19627743500878064, 0.042251869688582536, 0.01224883273080833, 0.01580733653376342, 0.0015450712659243649, 0.0008663689480440227]",9,0.437209080182297
6385,square,wt_ihard,532,2,0.17050092971924957,"[0.5177591646055388, 0.3832475731569837, 5.143186340623188, 2.080491224463301, 0.9832355576728552, 0.49410001278194576, 0.18867414792474335, 0.08536451333547881, 0.02888027009460914, 0.008344946339169955]",9,0.08404493506551702
6386,square,wt_isoft,532,2,0.15370589012464614,"[0.5177591646055388, 0.3832475731569837, 3.582428973709507, 1.600259837941503, 0.7622259117657814, 0.3999674909229785, 0.10555914752503942, 0.04146802484426316, 0.011162840502290484, 0.004174831686371193]",9,0.26016197062527013
6387,square,wt_uni,532,2,2.875167572074827,"[0.5177591646055388, 0.3832475731569837, 17.807794852308064, 7.955119839609541, 3.0552194963857406, 0.9668409041397203, 0.31337494879570643, 0.09825967367750138, 0.023351436483740634, 0.00799258421425601]",9,0.5663009139679267
6388,square,wt_sure,532,2,0.1707720924791989,"[0.5177591646055388, 0.3832475731569837, 5.143186340623188, 2.1006883810986183, 0.983950921839437, 0.2655809364588806, 0.09823059617551333, 0.034836248009104856, 0.009511522768636472, 0.004156565924376651]",9,0.13759351984561763
6389,square,wt_zero,532,2,0.26369153008074553,"[0.5177591646055388, 10.443797389341121, 5.143186340623188, 2.1006883810986183, 0.983950921839437, 0.49807366605700143, 0.22037716264252277, 0.11726637849911928, 0.05690265859244446, 0.03511861232171576]",9,1.696634299525856
6390,sawtooth,wqn,532,2,0.29853904724521513,"[0.7888765766076196, 0.9678368974214451, 1.305598081487362, 0.38981341643197953, 0.2833405812647362, 0.10546281848657371, 0.032488637947372036, 0.008801547033277159, 0.0020740156398512156, 0.00284360377508493]",9,0.3826518206277816
6391,sawtooth,wt_ihard,532,2,0.16996956850946757,"[1.0260402254046772, 3.0919078373205897, 5.143186340623188, 2.091951692715612, 0.9573816264649587, 0.36099203482005704, 0.13484703010011917, 0.05292793897000738, 0.017834878791605245, 0.004197583224724719]",9,0.17958564135067112
6392,sawtooth,wt_isoft,532,2,0.15280970377246328,"[1.0260402254046772, 0.648868925973463, 4.377772918439833, 1.7861972360207352, 0.7912878006658907, 0.22573470977849164, 0.07986539125246067, 0.02886256639805998, 0.006958439610007727, 0.002667538638612945]",9,0.31052418899152423
6393,sawtooth,wt_uni,532,2,2.311994318718198,"[1.0260402254046772, 1.284005971892284, 10.763829889781569, 6.683381936543197, 2.066689168512763, 0.7198010628853218, 0.20804745166845556, 0.06896584364644279, 0.012576632505344403, 0.004746814444399928]",9,0.6510906475438374
6394,sawtooth,wt_sure,532,2,0.1707721183225137,"[1.0260402254046772, 1.284005971892284, 5.143186340623188, 1.6456422020014876, 0.7469784292582872, 0.22495451885974221, 0.07760127041294414, 0.027677696688700675, 0.006355719457962346, 0.0026913506458905393]",9,0.35163225535331344
6395,sawtooth,wt_zero,532,2,0.26345035555973484,"[1.0260402254046772, 10.443797389341121, 5.143186340623188, 2.1006883810986183, 0.983950921839437, 0.49807366605700143, 0.22037716264252277, 0.11726637849911928, 0.05690265859244446, 0.03511861232171576]",9,1.6968776696467551
6396,square,wqn,533,2,0.07393529444736276,"[0.32473928765581594, 0.680375053949364, 0.5565898706528017, 0.16258673367573634, 0.05485592805316063, 0.011693595035761638, 0.005172975303194384, 0.0021071479231976114, 0.0010633508672649842, 0.0007308058762125338]",9,0.515396064645816
6397,square,wt_ihard,533,2,0.010283431032914198,"[1.1925308696117392, 2.006124706410513, 1.4699347969048815, 0.7762971813298485, 0.3845932416293421, 0.1607986526353271, 0.07073777391374925, 0.028086281961553237, 0.011390233413405284, 0.003298946346285087]",9,0.27652102363469955
6398,square,wt_isoft,533,2,0.009961594357362488,"[1.1925308696117392, 0.6803752468714415, 1.4699347969048815, 0.6842792748275139, 0.3211328180975332, 0.12215619350090712, 0.03886992824439833, 0.014735796019014969, 0.004626793916692733, 0.0014638892784893942]",9,0.2191519812623557
6399,square,wt_uni,533,2,0.529841082740363,"[1.1925308696117392, 1.1554585274276037, 5.686325226675192, 4.519213023904468, 1.865027312544866, 0.6182432583058557, 0.1860823646759062, 0.04874064247243104, 0.008849885978418195, 0.0032600756271250995]",9,0.6068533617612255
6400,square,wt_sure,533,2,0.010274390596368935,"[1.1925308696117392, 1.1554585274276037, 1.4699347969048815, 0.7762971813298485, 0.3845932416293421, 0.11218829663953876, 0.0376650386953384, 0.013214877568214038, 0.004162976914163615, 0.0013883812346895973]",9,0.15398621465904805
6401,square,wt_zero,533,2,0.032947637748786944,"[1.1925308696117392, 4.713756835140892, 1.4699347969048815, 0.7762971813298485, 0.3845932416293421, 0.16349925501946155, 0.08342276825112, 0.03929940877782227, 0.020039829324660717, 0.012273754110537934]",9,1.6987964151398516
6402,sawtooth,wqn,533,2,0.07123486677468384,"[0.40608245483783423, 0.7358185435162793, 0.422565109832603, 0.3287110594110667, 0.13081646202948422, 0.03993544509879137, 0.015361665602964064, 0.004498602651000662, 0.0006752904403382997, 0.000894483571482016]",9,0.5159529843006658
6403,sawtooth,wt_ihard,533,2,0.010091746641952538,"[1.5955584073358853, 2.0891477372726674, 1.4699347969048815, 0.7762971813298485, 0.3767737936930216, 0.15373542333322535, 0.05413588378125772, 0.02083964864358804, 0.007579028831274378, 0.0019373145526010009]",9,0.26182395912459466
6404,sawtooth,wt_isoft,533,2,0.009513789320455752,"[1.5955584073358853, 0.7446040956631248, 1.4699347969048815, 0.702260381215513, 0.2640017731764285, 0.10363280709260689, 0.031339809669331774, 0.010892090514884805, 0.002626885337195284, 0.0010278469078255248]",9,0.3209568072331921
6405,sawtooth,wt_uni,533,2,0.4904865542215387,"[1.5955584073358853, 1.3557249321582518, 5.868979966460568, 3.7836970947825797, 1.3707802542855967, 0.35520609910638545, 0.10531805818995965, 0.027294571154113212, 0.004642824852830992, 0.0019653170614197116]",9,0.7166374263032811
6406,sawtooth,wt_sure,533,2,0.010399823323942924,"[1.5955584073358853, 1.3557249321582518, 1.4699347969048815, 0.7762971813298485, 0.25287813659898134, 0.08627655425917483, 0.03182088615896145, 0.010101511845448979, 0.002343409199673829, 0.001032485250449596]",9,0.37499414246091634
6407,sawtooth,wt_zero,533,2,0.03240258533681697,"[1.5955584073358853, 4.713756835140892, 1.4699347969048815, 0.7762971813298485, 0.3845932416293421, 0.16349925501946155, 0.08342276825112, 0.03929940877782227, 0.020039829324660717, 0.012273754110537934]",9,1.696952376945791
6408,square,wqn,534,2,0.400586826258892,"[0.6030152189587566, 0.6095045294568485, 1.8977787167054194, 0.4398324919509097, 0.12344428723582186, 0.058023507166179884, 0.016359081697321046, 0.006204726931337846, 0.0009679685794352433, 0.0009362883898686545]",9,0.394223381192898
6409,square,wt_ihard,534,2,0.213444374126467,"[0.6093572359912852, 3.0637440189770997, 3.904652191251455, 2.4251561117043146, 1.0833070630216113, 0.5650999152971132, 0.26227545889433035, 0.10002178061672973, 0.03678878785381758, 0.012577197382497914]",9,0.09368290316785555
6410,square,wt_isoft,534,2,0.20067827599706795,"[0.6093572359912852, 0.6259267702978212, 3.904652191251455, 2.4251561117043146, 0.7841781757639535, 0.35059821104327626, 0.13022280288979576, 0.04330653907842144, 0.012838061467104355, 0.00408914048212178]",9,0.16274135523820854
6411,square,wt_uni,534,2,2.415238860763947,"[0.6093572359912852, 1.3650504883816232, 10.903855169269098, 7.042074302536674, 2.754984147279096, 0.8793816559156649, 0.27436030107052495, 0.08204748248404659, 0.021337047351717632, 0.005101177374905924]",9,0.53183457844669
6412,square,wt_sure,534,2,0.20077176169368038,"[0.6093572359912852, 1.3650504883816232, 3.904652191251455, 2.4251561117043146, 1.0833070630216113, 0.4030961207974474, 0.15141447374039113, 0.03680584093010582, 0.013455260747275228, 0.004085007469096288]",9,0.03677385041703474
6413,square,wt_zero,534,2,0.29904686239551576,"[0.6093572359912852, 7.759951322791389, 3.904652191251455, 2.4251561117043146, 1.0833070630216113, 0.5888460386910874, 0.314639775287326, 0.14371945139084724, 0.0740154893311663, 0.04629291954452641]",9,1.6919125456324116
6414,sawtooth,wqn,534,2,0.25553552868580054,"[0.2154971638335689, 0.7473089283219572, 0.6415120411758144, 0.46457355687844193, 0.2424845988430019, 0.11384061627989145, 0.03468632358577664, 0.009900370692395253, 0.0032540119779228957, 0.0007879167154536863]",9,0.4369584899733302
6415,sawtooth,wt_ihard,534,2,0.208002986531916,"[1.0796627872396174, 3.107711505810003, 3.904652191251455, 2.3837776023563917, 1.0719026839050287, 0.5065985413069449, 0.2450543234099705, 0.08641839136832201, 0.027692540705491403, 0.010917948377990178]",9,0.08985201530836229
6416,sawtooth,wt_isoft,534,2,0.16786150379721182,"[1.0796627872396174, 1.3618558585776657, 2.6578141621818525, 1.7839448760247327, 0.8639336991454843, 0.27471324346870996, 0.11918860354625734, 0.03391324095232274, 0.009689909627383681, 0.003226828929756089]",9,0.25458011067686726
6417,sawtooth,wt_uni,534,2,1.759860138578444,"[1.0796627872396174, 1.294275345210552, 11.809988068160301, 5.444809251850727, 1.7470011080885623, 0.6186363265563368, 0.19318374142327843, 0.04781415696320275, 0.012940737407640159, 0.0034148503010644014]",9,0.6117380833711867
6418,sawtooth,wt_sure,534,2,0.2070982201850729,"[1.0796627872396174, 1.294275345210552, 3.904652191251455, 1.5001067777232482, 0.6803475088609942, 0.3292730900113278, 0.10651464809036201, 0.029390083036972894, 0.007902574955693204, 0.0027622552239477457]",9,0.2565592919450106
6419,sawtooth,wt_zero,534,2,0.2984358829701288,"[1.0796627872396174, 7.759951322791389, 3.904652191251455, 2.4251561117043146, 1.0833070630216113, 0.5888460386910874, 0.314639775287326, 0.14371945139084724, 0.0740154893311663, 0.04629291954452641]",9,1.692051261962431
6420,square,wqn,535,2,0.08107393654270609,"[0.31285245840301223, 0.4712730556026098, 0.5175067482088471, 0.20239199384935264, 0.044340773363530636, 0.012439712043525073, 0.01611112449830616, 0.0015672520370246788, 0.0014046376095017412, 0.00013498687964015615]",9,0.5217487339513043
6421,square,wt_ihard,535,2,0.02766835161988375,"[1.0647760781683115, 2.2560240631643405, 1.739184227362701, 0.9254622009628687, 0.44970130595457813, 0.20837021189548505, 0.09499190519171435, 0.031058587558500543, 0.012822484850167876, 0.003909020833913935]",9,0.2171124143018086
6422,square,wt_isoft,535,2,0.02736661211052759,"[1.0647760781683115, 0.5964825305421466, 1.739184227362701, 0.9254622009628687, 0.405345566813087, 0.16165936171657774, 0.06096623575334496, 0.014946687144013726, 0.0051002284262801605, 0.0018171100330727956]",9,0.19036578695329887
6423,square,wt_uni,535,2,0.6547455914391553,"[1.0647760781683115, 0.9691961818433755, 7.175866741013664, 3.4786819212554496, 1.7241575132888438, 0.6844938156772769, 0.20122051003905242, 0.0539767377112734, 0.010677867384639817, 0.003971985705462645]",9,0.5834434282364653
6424,square,wt_sure,535,2,0.027807669767747473,"[1.0647760781683115, 0.9691961818433755, 1.739184227362701, 0.9254622009628687, 0.4497775212384202, 0.12826629709515563, 0.05203370034900587, 0.014160877646512707, 0.004451567440384686, 0.0017531077271819937]",9,0.2970597454616638
6425,square,wt_zero,535,2,0.07386913353235025,"[1.0647760781683115, 6.141941131657337, 1.739184227362701, 0.9254622009628687, 0.4497775212384202, 0.21132617737033055, 0.10292309572042725, 0.04729893108349342, 0.02471822685957148, 0.01512556136431175]",9,1.6931945773779367
6426,sawtooth,wqn,535,2,0.06707953673843739,"[0.3476273960237158, 0.779260708862132, 0.40630649479350306, 0.17166928796026393, 0.10206826204979244, 0.06348591105289253, 0.019917994297338884, 0.009039981728807097, 0.002119840473734992, 0.0004236795971800279]",9,0.43439250522124795
6427,sawtooth,wt_ihard,535,2,0.02728460540456562,"[1.3646207800068508, 2.4571198259401967, 1.739184227362701, 0.9254622009628687, 0.4429442501416131, 0.18792881432017466, 0.07273885088080587, 0.02453842277034636, 0.010156710804116514, 0.002074920149690328]",9,0.29290924351518055
6428,sawtooth,wt_isoft,535,2,0.026732611501288674,"[1.3646207800068508, 0.8093110214772756, 1.739184227362701, 0.8816206555069529, 0.3070330595512989, 0.12000132278496521, 0.03877023851914556, 0.012708067093242835, 0.003973903006659879, 0.0012070818085375427]",9,0.36318251244028876
6429,sawtooth,wt_uni,535,2,0.6123274865501128,"[1.3646207800068508, 1.3604729309715924, 7.167424983074795, 3.0191525391605873, 1.2312755060496983, 0.42685233134712264, 0.11556872120352521, 0.03210114155503799, 0.006396045847597336, 0.002304763025345948]",9,0.6751065714460882
6430,sawtooth,wt_sure,535,2,0.02705993287464672,"[1.3646207800068508, 1.3604729309715924, 1.739184227362701, 0.9254622009628687, 0.2907271610736551, 0.11267485392964018, 0.03561428530139662, 0.01200349657813787, 0.0033628748331959116, 0.0012181496763998714]",9,0.3551687830019439
6431,sawtooth,wt_zero,535,2,0.07370031680347428,"[1.3646207800068508, 6.141941131657337, 1.739184227362701, 0.9254622009628687, 0.4497775212384202, 0.21132617737033055, 0.10292309572042725, 0.04729893108349342, 0.02471822685957148, 0.01512556136431175]",9,1.6926046447412482
6432,square,wqn,536,2,0.16920977681842314,"[0.7176452600487075, 0.027631075318795995, 0.983234482528043, 0.6455150973266885, 0.09911443269227443, 0.027026372487714587, 0.016731814161981856, 0.0026470948770517784, 0.0011335844903824467, 0.0003066699096739785]",9,0.4381905210413062
6433,square,wt_ihard,536,2,0.134532229317623,"[0.9870267544427602, 1.9596189614463864, 3.275525317794017, 1.3978373563314177, 0.709761124455935, 0.332768279405815, 0.15144709228585712, 0.05779342349819316, 0.024071070365214123, 0.0072472390367419644]",9,0.17801143087922056
6434,square,wt_isoft,536,2,0.09355036185063198,"[0.9870267544427602, 1.016501722793032, 3.275525317794017, 1.2517765580134121, 0.5116336310859638, 0.22577633418605267, 0.07949949828580939, 0.0250421704729156, 0.00901243895643881, 0.0026403083568107832]",9,0.2336772525901788
6435,square,wt_uni,536,2,1.3804135332783545,"[0.9870267544427602, 1.0492366903750647, 10.563629233983448, 5.303234352485157, 2.1876707513717406, 0.6304949724446798, 0.22317348594727587, 0.0600276728586054, 0.015283893376966645, 0.004200387545406456]",9,0.5729548638047108
6436,square,wt_sure,536,2,0.09238122750127092,"[0.9870267544427602, 1.0492366903750647, 3.275525317794017, 1.3978373563314177, 0.5614281809172168, 0.2765032579562006, 0.0680047037868155, 0.023297155549530404, 0.007988922930072391, 0.0023121066597143972]",9,0.16178728994212666
6437,square,wt_zero,536,2,0.1546694622899918,"[0.9870267544427602, 3.986457219637904, 3.275525317794017, 1.3978373563314177, 0.7158533487923591, 0.33917411012365173, 0.17203149145299376, 0.0812168649403665, 0.04285628264616599, 0.025031633508288728]",9,1.6966521833608081
6438,sawtooth,wqn,536,2,0.15815740751962562,"[0.4059764048503671, 1.9389143002663793, 1.0553909925726492, 0.22141119833277242, 0.20951974019791345, 0.04001834239833421, 0.0244392118688275, 0.007011225848530244, 0.0018255024156944685, 0.00042719512501957207]",9,0.48257922346362725
6439,sawtooth,wt_ihard,536,2,0.09341864016869861,"[1.4250622516605076, 1.6759281462476319, 3.275525317794017, 1.3962501593558134, 0.7158023199816796, 0.30623774751373173, 0.11764856694346125, 0.04267711293242471, 0.0162943002378471, 0.0050270303173667215]",9,0.17876577621113576
6440,sawtooth,wt_isoft,536,2,0.09051646396142816,"[1.4250622516605076, 1.6759281462476319, 2.795664809916085, 1.1524059352924534, 0.6330260251865922, 0.17198914305186336, 0.053275829365032334, 0.016905619695521026, 0.0059748832685533135, 0.0018013035491730575]",9,0.26200542080479017
6441,sawtooth,wt_uni,536,2,1.2484950421300873,"[1.4250622516605076, 1.6759281462476319, 10.837996179089064, 4.09300842114387, 1.5598546008039016, 0.4615404548205488, 0.1336225496115923, 0.03289411132272575, 0.008677758177653438, 0.0024228048586043324]",9,0.6980387382451196
6442,sawtooth,wt_sure,536,2,0.09241614706827989,"[1.4250622516605076, 1.6759281462476319, 3.275525317794017, 1.3978373563314177, 0.4596883392688555, 0.1437741510051165, 0.053438895407391176, 0.0149289156908756, 0.00560652517465746, 0.0016173921063471304]",9,0.31527234543480187
6443,sawtooth,wt_zero,536,2,0.16044468738990875,"[1.4250622516605076, 3.986457219637904, 3.275525317794017, 1.3978373563314177, 0.7158533487923591, 0.33917411012365173, 0.17203149145299376, 0.0812168649403665, 0.04285628264616599, 0.025031633508288728]",9,1.6965852541432582
6444,square,wqn,537,2,0.1400819369800836,"[1.0871815497735573, 0.3267473971391995, 1.4515020311321751, 0.1929229175850536, 0.05341636059708456, 0.028675588609757288, 0.018666859748173434, 0.004158232047051111, 0.00091133046894941, 0.00028549995249546936]",9,0.41876687263339896
6445,square,wt_ihard,537,2,0.22422906405335113,"[1.1453151084759063, 3.2449205897925526, 2.6202921595758015, 1.4835261461080607, 0.6300513251152213, 0.3367859390173889, 0.16871110862424687, 0.05489302067790078, 0.025287391713651602, 0.00804424992421724]",9,0.14650776593865034
6446,square,wt_isoft,537,2,0.10558756560732077,"[1.1453151084759063, 1.2519234410002713, 2.6202921595758015, 1.4063373340619592, 0.5784211572557181, 0.223307379894722, 0.08859115031232939, 0.02409553652234986, 0.009321158903023954, 0.0025169345846532657]",9,0.23078272653176612
6447,square,wt_uni,537,2,1.129413924264577,"[1.1453151084759063, 1.2848894734594702, 8.041741578192905, 5.46948413203955, 2.0122663441616284, 0.6602046164066055, 0.20284520518022067, 0.051382536618571215, 0.014328291940416934, 0.0034462744881356556]",9,0.5669841400940423
6448,square,wt_sure,537,2,0.10619650432266542,"[1.1453151084759063, 1.2848894734594702, 2.6202921595758015, 1.4835261461080607, 0.6300513251152213, 0.2794124261468713, 0.075877228702008, 0.02665381103767909, 0.0095989543984903, 0.0023781333390947845]",9,0.1914407660423434
6449,square,wt_zero,537,2,0.25337109803350605,"[1.1453151084759063, 5.970127497034756, 2.6202921595758015, 1.4835261461080607, 0.6300513251152213, 0.34504610368471395, 0.19104960149387612, 0.08097791186791217, 0.044257263816966756, 0.02766280551410275]",9,1.7074349468905181
6450,sawtooth,wqn,537,2,0.166743737974335,"[0.9032505339346568, 0.3095957714741844, 1.401769669720168, 0.20257079760009467, 0.0928960405500511, 0.06623971037512559, 0.014171548147508376, 0.00492342011394053, 0.002335230051610608, 0.0005788569493651006]",9,0.503142327338598
6451,sawtooth,wt_ihard,537,2,0.10765957079912332,"[0.9490552191552939, 1.0072711235260017, 2.6202921595758015, 1.4835261461080607, 0.6295110221747722, 0.28658762023243833, 0.12536749555051618, 0.04267207810477171, 0.01962720111453211, 0.005454958088288244]",9,0.2585082848381216
6452,sawtooth,wt_isoft,537,2,0.10327704591528669,"[0.9490552191552939, 1.0072711235260017, 2.5667089893303583, 1.4835261461080607, 0.5206060506752095, 0.15942793954432918, 0.05410987677415342, 0.01773906281771922, 0.006627014199692678, 0.0015917243202783467]",9,0.32061292455496626
6453,sawtooth,wt_uni,537,2,0.9667455464620924,"[0.9490552191552939, 1.0072711235260017, 7.555785743157079, 4.769638377055697, 1.3438722753245005, 0.43623250453976703, 0.13045211758081282, 0.0331843482673197, 0.009055013303062728, 0.0021599832608666623]",9,0.6791219771574344
6454,sawtooth,wt_sure,537,2,0.1029838422865029,"[0.9490552191552939, 1.0072711235260017, 2.6202921595758015, 1.4835261461080607, 0.41332303014290595, 0.16318523091439194, 0.05209535937730164, 0.019157957010442695, 0.0053466498307380185, 0.0014780034564456487]",9,0.3519638575589379
6455,sawtooth,wt_zero,537,2,0.25281951244161205,"[0.9490552191552939, 5.970127497034756, 2.6202921595758015, 1.4835261461080607, 0.6300513251152213, 0.34504610368471395, 0.19104960149387612, 0.08097791186791217, 0.044257263816966756, 0.02766280551410275]",9,1.7069309297094142
6456,square,wqn,538,2,0.13482998347197145,"[0.27762363856529126, 0.7730275532736846, 0.6913187261539788, 0.29050600341960087, 0.08741211825881655, 0.030962863779389477, 0.016008380555907302, 0.007586813706940391, 0.0015294850600399007, 0.0009488245163070339]",9,0.46130223116331825
6457,square,wt_ihard,538,2,0.06849460300845543,"[1.0882311253653467, 1.3624971918093485, 2.4397770982715734, 1.9072253339493783, 0.8531252090546438, 0.3628156198797482, 0.16636601836028062, 0.06732150111073233, 0.022700208238554995, 0.008468644528861475]",9,0.2664591627614775
6458,square,wt_isoft,538,2,0.07159259601757675,"[1.0882311253653467, 1.3624971918093485, 2.273392112455551, 1.36437437368919, 0.8531252090546438, 0.28079901968764553, 0.0936119891115981, 0.02982295173726612, 0.009167877230828665, 0.002851081671563974]",9,0.2245770789869601
6459,square,wt_uni,538,2,1.4136148910698934,"[1.0882311253653467, 1.3624971918093485, 9.528269979493206, 6.58555368209397, 2.1274220270102373, 0.7085685082087674, 0.2385434322127405, 0.06391968827956843, 0.016222970733251747, 0.004264438570134947]",9,0.5911375561098764
6460,square,wt_sure,538,2,0.0659265396164356,"[1.0882311253653467, 1.3624971918093485, 2.4397770982715734, 1.910715827791769, 0.626316789634491, 0.23893387916317232, 0.0956713237224244, 0.02497218475564115, 0.010961331354259432, 0.0023485169591585197]",9,0.25632846680709664
6461,square,wt_zero,538,2,0.37146807453284303,"[1.0882311253653467, 10.200658945200907, 2.4397770982715734, 1.910715827791769, 0.8531252090546438, 0.36904194380660926, 0.19697681557885588, 0.09987982860660735, 0.044588045384792704, 0.027914751707872026]",9,1.692142854033095
6462,sawtooth,wqn,538,2,0.13282911742880957,"[1.1411341876313725, 0.6529428649299902, 0.8085108864475217, 0.4924333292770518, 0.1597468188147331, 0.0448244572611489, 0.02903428718255368, 0.007457896249998196, 0.002194629807009222, 0.0006686313051429549]",9,0.5151630785867549
6463,sawtooth,wt_ihard,538,2,0.07493747580058724,"[1.4350763294725406, 3.0368393604341497, 2.4397770982715734, 1.910715827791769, 0.8270415506354449, 0.3217909102323856, 0.1474117241361494, 0.044719055116010764, 0.017579357441057986, 0.0045923568932555265]",9,0.2742286114869814
6464,sawtooth,wt_isoft,538,2,0.06270807998036525,"[1.4350763294725406, 0.6410409327071305, 1.702308698447998, 1.655459577049898, 0.6050223413403276, 0.18049027705554715, 0.07626223426024559, 0.019485137321127124, 0.005770286772511572, 0.0016291164444046605]",9,0.36727295566996454
6465,sawtooth,wt_uni,538,2,1.1680549517343206,"[1.4350763294725406, 1.5956837499433614, 8.890656240169466, 4.8806921681062825, 1.625082681013188, 0.45451885022580885, 0.13559271573990586, 0.0395110705528615, 0.008311219951851625, 0.0024967780883196704]",9,0.716650227366826
6466,sawtooth,wt_sure,538,2,0.06382661846803599,"[1.4350763294725406, 1.5956837499433614, 2.4397770982715734, 1.4834396544254562, 0.7334636221580367, 0.20980135927622617, 0.06632520734911135, 0.019930106108761565, 0.007698326129984907, 0.001497895407452491]",9,0.3127433617976645
6467,sawtooth,wt_zero,538,2,0.38297392621800763,"[1.4350763294725406, 10.200658945200907, 2.4397770982715734, 1.910715827791769, 0.8531252090546438, 0.36904194380660926, 0.19697681557885588, 0.09987982860660735, 0.044588045384792704, 0.027914751707872026]",9,1.6918844800243185
6468,square,wqn,539,2,0.07152126750234084,"[0.27754338604561146, 0.7584122031725948, 1.2337571073679439, 0.3368775429175268, 0.08320455752585317, 0.04341109120829557, 0.004714271224853338, 0.0018183880656025852, 0.0008295757421595802, 0.00021249451483482164]",9,0.3405168323713491
6469,square,wt_ihard,539,2,0.06130494670276915,"[1.101116611019457, 1.7215355050470964, 1.7329352583081146, 0.8755883810203992, 0.5820685742055809, 0.2818271204883792, 0.1199720269387242, 0.04573495320028878, 0.020864197026576388, 0.007123450862734833]",9,0.016687020849968648
6470,square,wt_isoft,539,2,0.04194565956242459,"[1.101116611019457, 0.976917151970298, 1.7329352583081146, 0.8755883810203992, 0.44113302668119053, 0.18214597412562378, 0.07431178379868417, 0.021459409429375322, 0.00764523390708071, 0.002273060019090762]",9,0.11029677029919283
6471,square,wt_uni,539,2,0.6774400736428631,"[1.101116611019457, 1.2289215962759645, 7.874624665930484, 3.3576203715544017, 1.8676124572978745, 0.6224197282645008, 0.1933180620707879, 0.05144351440471931, 0.013103235459064012, 0.00317409978906669]",9,0.5481814824403279
